Brigada,ID,Asignatura,Año,Nota
M4,3,Práctica Profesional,1,
M4,4,Práctica Profesional,1,
M4,5,Práctica Profesional,1,
M4,6,Práctica Profesional,1,
M4,7,Práctica Profesional,1,
M4,8,Práctica Profesional,1,
D1,1,Práctica Profesional,1,3.0
D1,2,Práctica Profesional,1,4.0
D1,3,Práctica Profesional,1,4.0
D1,4,Práctica Profesional,1,2.0
D1,5,Práctica Profesional,1,2.0
D1,6,Práctica Profesional,1,2.0
D1,7,Práctica Profesional,1,3.0
D1,8,Práctica Profesional,1,4.0
D1,9,Práctica Profesional,1,5.0
D1,10,Práctica Profesional,1,2.0
D1,11,Práctica Profesional,1,3.0
D1,12,Práctica Profesional,1,5.0
D1,13,Práctica Profesional,1,5.0
D1,14,Práctica Profesional,1,4.0
D1,15,Práctica Profesional,1,3.0
D1,16,Práctica Profesional,1,2.0
D1,17,Práctica Profesional,1,5.0
D1,18,Práctica Profesional,1,3.0
D1,19,Práctica Profesional,1,4.0
D1,20,Práctica Profesional,1,4.0
D1,21,Práctica Profesional,1,5.0
D1,22,Práctica Profesional,1,2.0
D1,23,Práctica Profesional,1,2.0
D1,24,Práctica Profesional,1,2.0
D1,25,Práctica Profesional,1,3.0
D1,26,Práctica Profesional,1,4.0
D1,27,Práctica Profesional,1,2.0
D1,28,Práctica Profesional,1,3.0
D1,29,Práctica Profesional,1,4.0
D1,30,Práctica Profesional,1,2.0
D1,31,Práctica Profesional,1,5.0
D1,32,Práctica Profesional,1,3.0
D1,33,Práctica Profesional,1,5.0
D1,34,Práctica Profesional,1,3.0
D1,35,Práctica Profesional,1,3.0
D1,36,Práctica Profesional,1,4.0
D1,37,Práctica Profesional,1,2.0
D1,38,Práctica Profesional,1,5.0
D1,39,Práctica Profesional,1,2.0
D1,40,Práctica Profesional,1,2.0
D1,41,Práctica Profesional,1,3.0
D1,42,Práctica Profesional,1,4.0
D1,43,Práctica Profesional,1,2.0
D1,44,Práctica Profesional,1,4.0
D1,45,Práctica Profesional,1,3.0
D1,46,Práctica Profesional,1,2.0
D2,1,Práctica Profesional,1,
D2,2,Práctica Profesional,1,
D2,3,Práctica Profesional,1,
D2,4,Práctica Profesional,1,
D3,1,Práctica Profesional,1,
D3,2,Práctica Profesional,1,
D3,3,Práctica Profesional,1,
D3,4,Práctica Profesional,1,
D3,5,Práctica Profesional,1,
D4,1,Práctica Profesional,1,
D4,2,Práctica Profesional,1,
D4,3,Práctica Profesional,1,
D4,4,Práctica Profesional,1,
D4,5,Práctica Profesional,1,
C1,1,Práctica Profesional,1,
C1,2,Práctica Profesional,1,
C1,3,Práctica Profesional,1,
C1,4,Práctica Profesional,1,
C1,5,Práctica Profesional,1,
C1,6,Práctica Profesional,1,
C1,7,Práctica Profesional,1,
C1,8,Práctica Profesional,1,
C1,9,Práctica Profesional,1,
C1,10,Práctica Profesional,1,
C1,11,Práctica Profesional,1,
C1,12,Práctica Profesional,1,
C1,13,Práctica Profesional,1,
C1,14,Práctica Profesional,1,
C1,15,Práctica Profesional,1,
C1,16,Práctica Profesional,1,
C1,17,Práctica Profesional,1,
C1,18,Práctica Profesional,1,
C1,19,Práctica Profesional,1,
C1,20,Práctica Profesional,1,
C1,21,Práctica Profesional,1,
C1,22,Práctica Profesional,1,
C1,23,Práctica Profesional,1,
C1,24,Práctica Profesional,1,
C1,25,Práctica Profesional,1,
C1,26,Práctica Profesional,1,
C1,27,Práctica Profesional,1,
C1,28,Práctica Profesional,1,
C1,29,Práctica Profesional,1,
C1,30,Práctica Profesional,1,
C1,31,Práctica Profesional,1,
C1,32,Práctica Profesional,1,
C1,33,Práctica Profesional,1,
C1,34,Práctica Profesional,1,
C1,35,Práctica Profesional,1,
C1,36,Práctica Profesional,1,
C1,37,Práctica Profesional,1,
C1,38,Práctica Profesional,1,
C1,39,Práctica Profesional,1,
C1,40,Práctica Profesional,1,
C1,41,Práctica Profesional,1,
C1,42,Práctica Profesional,1,
C1,43,Práctica Profesional,1,
C1,44,Práctica Profesional,1,
C1,45,Práctica Profesional,1,
C1,46,Práctica Profesional,1,
C1,47,Práctica Profesional,1,
C1,48,Práctica Profesional,1,
C1,49,Práctica Profesional,1,
C1,50,Práctica Profesional,1,
C1,51,Práctica Profesional,1,
C1,52,Práctica Profesional,1,
C1,53,Práctica Profesional,1,
C1,54,Práctica Profesional,1,
C1,55,Práctica Profesional,1,
C1,56,Práctica Profesional,1,
C1,57,Práctica Profesional,1,
C1,58,Práctica Profesional,1,
C1,59,Práctica Profesional,1,
C1,60,Práctica Profesional,1,
C1,61,Práctica Profesional,1,
C1,62,Práctica Profesional,1,
C1,63,Práctica Profesional,1,
C1,64,Práctica Profesional,1,
C1,65,Práctica Profesional,1,
C1,66,Práctica Profesional,1,
C1,67,Práctica Profesional,1,
C1,68,Práctica Profesional,1,
C1,69,Práctica Profesional,1,
C1,70,Práctica Profesional,1,
C1,71,Práctica Profesional,1,
C1,72,Práctica Profesional,1,
C1,73,Práctica Profesional,1,
C1,74,Práctica Profesional,1,
C1,75,Práctica Profesional,1,
C1,76,Práctica Profesional,1,
C1,77,Práctica Profesional,1,
C1,78,Práctica Profesional,1,
C1,79,Práctica Profesional,1,
C1,80,Práctica Profesional,1,
C1,81,Práctica Profesional,1,
C1,82,Práctica Profesional,1,
C1,83,Práctica Profesional,1,
C1,84,Práctica Profesional,1,
C1,85,Práctica Profesional,1,
C1,86,Práctica Profesional,1,
C1,87,Práctica Profesional,1,
C1,88,Práctica Profesional,1,
C1,89,Práctica Profesional,1,
C1,90,Práctica Profesional,1,
C1,91,Práctica Profesional,1,
C1,92,Práctica Profesional,1,
C1,93,Práctica Profesional,1,
C1,94,Práctica Profesional,1,
C1,95,Práctica Profesional,1,
C1,96,Práctica Profesional,1,
C1,97,Práctica Profesional,1,
C1,98,Práctica Profesional,1,
C1,99,Práctica Profesional,1,
C1,100,Práctica Profesional,1,
C1,101,Práctica Profesional,1,
C1,102,Práctica Profesional,1,
C1,103,Práctica Profesional,1,
C1,104,Práctica Profesional,1,
C1,105,Práctica Profesional,1,
C1,106,Práctica Profesional,1,
C1,107,Práctica Profesional,1,
C1,108,Práctica Profesional,1,
C1,109,Práctica Profesional,1,
C1,110,Práctica Profesional,1,
C1,111,Práctica Profesional,1,
C1,112,Práctica Profesional,1,
C1,113,Práctica Profesional,1,
C1,114,Práctica Profesional,1,
C1,115,Práctica Profesional,1,
C1,116,Práctica Profesional,1,
C1,117,Práctica Profesional,1,
C1,118,Práctica Profesional,1,
C1,119,Práctica Profesional,1,
C1,120,Práctica Profesional,1,
C1,121,Práctica Profesional,1,
C1,122,Práctica Profesional,1,
C1,123,Práctica Profesional,1,
C1,124,Práctica Profesional,1,
C1,125,Práctica Profesional,1,
C1,126,Práctica Profesional,1,
C1,127,Práctica Profesional,1,
C1,128,Práctica Profesional,1,
C1,129,Práctica Profesional,1,
C1,130,Práctica Profesional,1,
C1,131,Práctica Profesional,1,
C1,132,Práctica Profesional,1,
C1,133,Práctica Profesional,1,
C1,134,Práctica Profesional,1,
C1,135,Práctica Profesional,1,
C1,136,Práctica Profesional,1,
C1,137,Práctica Profesional,1,
C1,138,Práctica Profesional,1,
C1,139,Práctica Profesional,1,
C1,140,Práctica Profesional,1,
C1,141,Práctica Profesional,1,
C1,142,Práctica Profesional,1,
C1,143,Práctica Profesional,1,
C2,1,Práctica Profesional,1,
C2,2,Práctica Profesional,1,
C2,3,Práctica Profesional,1,
C2,4,Práctica Profesional,1,
C2,5,Práctica Profesional,1,
C2,6,Práctica Profesional,1,
C2,7,Práctica Profesional,1,
C2,8,Práctica Profesional,1,
C2,9,Práctica Profesional,1,
C2,10,Práctica Profesional,1,
C2,11,Práctica Profesional,1,
C2,12,Práctica Profesional,1,
C2,13,Práctica Profesional,1,
C2,14,Práctica Profesional,1,
C2,15,Práctica Profesional,1,
C2,16,Práctica Profesional,1,
C2,17,Práctica Profesional,1,
C2,18,Práctica Profesional,1,
C2,19,Práctica Profesional,1,
C2,20,Práctica Profesional,1,
C2,21,Práctica Profesional,1,
C2,22,Práctica Profesional,1,
C2,23,Práctica Profesional,1,
C2,24,Práctica Profesional,1,
C2,25,Práctica Profesional,1,
C2,26,Práctica Profesional,1,
C2,27,Práctica Profesional,1,
C2,28,Práctica Profesional,1,
C2,29,Práctica Profesional,1,
C2,30,Práctica Profesional,1,
C2,31,Práctica Profesional,1,
C2,32,Práctica Profesional,1,
C2,33,Práctica Profesional,1,
C2,34,Práctica Profesional,1,
C2,35,Práctica Profesional,1,
C2,36,Práctica Profesional,1,
C2,37,Práctica Profesional,1,
C2,38,Práctica Profesional,1,
C2,39,Práctica Profesional,1,
C2,40,Práctica Profesional,1,
C2,41,Práctica Profesional,1,
C2,42,Práctica Profesional,1,
C2,43,Práctica Profesional,1,
C2,44,Práctica Profesional,1,
C2,45,Práctica Profesional,1,
C2,46,Práctica Profesional,1,
C2,47,Práctica Profesional,1,
C2,48,Práctica Profesional,1,
C2,49,Práctica Profesional,1,
C2,50,Práctica Profesional,1,
C2,51,Práctica Profesional,1,
C2,52,Práctica Profesional,1,
C2,53,Práctica Profesional,1,
C2,54,Práctica Profesional,1,
C2,55,Práctica Profesional,1,
C2,56,Práctica Profesional,1,
C2,57,Práctica Profesional,1,
C2,58,Práctica Profesional,1,
C2,59,Práctica Profesional,1,
C2,60,Práctica Profesional,1,
C2,61,Práctica Profesional,1,
C2,62,Práctica Profesional,1,
C2,63,Práctica Profesional,1,
C2,64,Práctica Profesional,1,
C2,65,Práctica Profesional,1,
C2,66,Práctica Profesional,1,
C2,67,Práctica Profesional,1,
C2,68,Práctica Profesional,1,
C2,69,Práctica Profesional,1,
C2,70,Práctica Profesional,1,
C2,71,Práctica Profesional,1,
C2,72,Práctica Profesional,1,
C2,73,Práctica Profesional,1,
C2,74,Práctica Profesional,1,
C2,75,Práctica Profesional,1,
C2,76,Práctica Profesional,1,
C2,77,Práctica Profesional,1,
C2,78,Práctica Profesional,1,
C2,79,Práctica Profesional,1,
C2,80,Práctica Profesional,1,
C2,81,Práctica Profesional,1,
C2,82,Práctica Profesional,1,
C2,83,Práctica Profesional,1,
C2,84,Práctica Profesional,1,
C2,85,Práctica Profesional,1,
C3,1,Práctica Profesional,1,
C3,2,Práctica Profesional,1,
C3,3,Práctica Profesional,1,
C3,4,Práctica Profesional,1,
C3,5,Práctica Profesional,1,
C3,6,Práctica Profesional,1,
C3,7,Práctica Profesional,1,
C3,8,Práctica Profesional,1,
C3,9,Práctica Profesional,1,
C3,10,Práctica Profesional,1,
C3,11,Práctica Profesional,1,
C3,12,Práctica Profesional,1,
C3,13,Práctica Profesional,1,
C3,14,Práctica Profesional,1,
C3,15,Práctica Profesional,1,
C3,16,Práctica Profesional,1,
C3,17,Práctica Profesional,1,
C3,18,Práctica Profesional,1,
C3,19,Práctica Profesional,1,
C3,20,Práctica Profesional,1,
C3,21,Práctica Profesional,1,
C3,22,Práctica Profesional,1,
C3,23,Práctica Profesional,1,
C3,24,Práctica Profesional,1,
C3,25,Práctica Profesional,1,
C3,26,Práctica Profesional,1,
C3,27,Práctica Profesional,1,
C3,28,Práctica Profesional,1,
C3,29,Práctica Profesional,1,
C3,30,Práctica Profesional,1,
C3,31,Práctica Profesional,1,
C3,32,Práctica Profesional,1,
C3,33,Práctica Profesional,1,
C3,34,Práctica Profesional,1,
C3,35,Práctica Profesional,1,
C3,36,Práctica Profesional,1,
C3,37,Práctica Profesional,1,
C3,38,Práctica Profesional,1,
C3,39,Práctica Profesional,1,
C3,40,Práctica Profesional,1,
C3,41,Práctica Profesional,1,
C3,42,Práctica Profesional,1,
C3,43,Práctica Profesional,1,
C3,44,Práctica Profesional,1,
C3,45,Práctica Profesional,1,
C3,46,Práctica Profesional,1,
C3,47,Práctica Profesional,1,
C3,48,Práctica Profesional,1,
C3,49,Práctica Profesional,1,
C3,50,Práctica Profesional,1,
C3,51,Práctica Profesional,1,
C3,52,Práctica Profesional,1,
C3,53,Práctica Profesional,1,
C3,54,Práctica Profesional,1,
C3,55,Práctica Profesional,1,
C3,56,Práctica Profesional,1,
C3,57,Práctica Profesional,1,
C3,58,Práctica Profesional,1,
C3,59,Práctica Profesional,1,
C3,60,Práctica Profesional,1,
C4,1,Práctica Profesional,1,
C4,2,Práctica Profesional,1,
C4,3,Práctica Profesional,1,
C4,4,Práctica Profesional,1,
C4,5,Práctica Profesional,1,
C4,6,Práctica Profesional,1,
C4,7,Práctica Profesional,1,
C4,8,Práctica Profesional,1,
C4,9,Práctica Profesional,1,
C4,10,Práctica Profesional,1,
C4,11,Práctica Profesional,1,
C4,12,Práctica Profesional,1,
C4,13,Práctica Profesional,1,
C4,14,Práctica Profesional,1,
C4,15,Práctica Profesional,1,
C4,16,Práctica Profesional,1,
C4,17,Práctica Profesional,1,
C4,18,Práctica Profesional,1,
C4,19,Práctica Profesional,1,
C4,20,Práctica Profesional,1,
C4,21,Práctica Profesional,1,
C4,22,Práctica Profesional,1,
C4,23,Práctica Profesional,1,
C4,24,Práctica Profesional,1,
C4,25,Práctica Profesional,1,
C4,26,Práctica Profesional,1,
C4,27,Práctica Profesional,1,
C4,28,Práctica Profesional,1,
C4,29,Práctica Profesional,1,
C4,30,Práctica Profesional,1,
C4,31,Práctica Profesional,1,
C4,32,Práctica Profesional,1,
C4,33,Práctica Profesional,1,
C4,34,Práctica Profesional,1,
C4,35,Práctica Profesional,1,
C4,36,Práctica Profesional,1,
C4,37,Práctica Profesional,1,
C4,38,Práctica Profesional,1,
C4,39,Práctica Profesional,1,
C4,40,Práctica Profesional,1,
C4,41,Práctica Profesional,1,
C4,42,Práctica Profesional,1,
C4,43,Práctica Profesional,1,
C4,44,Práctica Profesional,1,
C4,45,Práctica Profesional,1,
C4,46,Práctica Profesional,1,
C4,47,Práctica Profesional,1,
C4,48,Práctica Profesional,1,
C4,49,Práctica Profesional,1,
C4,50,Práctica Profesional,1,
C4,51,Práctica Profesional,1,
C4,52,Práctica Profesional,1,
C4,53,Práctica Profesional,1,
C4,54,Práctica Profesional,1,
C4,55,Práctica Profesional,1,
M1,1,Análisis Estadístico I,2,
M1,2,Análisis Estadístico I,2,
M1,3,Análisis Estadístico I,2,
M1,4,Análisis Estadístico I,2,
M1,5,Análisis Estadístico I,2,
M1,6,Análisis Estadístico I,2,
M1,7,Análisis Estadístico I,2,
M1,8,Análisis Estadístico I,2,
M1,9,Análisis Estadístico I,2,
M1,10,Análisis Estadístico I,2,
M1,11,Análisis Estadístico I,2,
M1,12,Análisis Estadístico I,2,
M1,13,Análisis Estadístico I,2,
M1,14,Análisis Estadístico I,2,
M1,15,Análisis Estadístico I,2,
M1,16,Análisis Estadístico I,2,
M1,17,Análisis Estadístico I,2,
M1,18,Análisis Estadístico I,2,
M1,19,Análisis Estadístico I,2,
M1,20,Análisis Estadístico I,2,
M1,21,Análisis Estadístico I,2,
M1,22,Análisis Estadístico I,2,
M1,23,Análisis Estadístico I,2,
M1,24,Análisis Estadístico I,2,
M1,25,Análisis Estadístico I,2,
M1,26,Análisis Estadístico I,2,
M2,1,Análisis Estadístico I,2,
M2,2,Análisis Estadístico I,2,
M2,3,Análisis Estadístico I,2,
M2,4,Análisis Estadístico I,2,
M2,5,Análisis Estadístico I,2,
M2,6,Análisis Estadístico I,2,
M2,7,Análisis Estadístico I,2,
M2,8,Análisis Estadístico I,2,
M2,9,Análisis Estadístico I,2,
M2,10,Análisis Estadístico I,2,
M2,11,Análisis Estadístico I,2,
M2,12,Análisis Estadístico I,2,
M2,13,Análisis Estadístico I,2,
M2,14,Análisis Estadístico I,2,
M3,1,Análisis Estadístico I,2,
M3,2,Análisis Estadístico I,2,
M3,3,Análisis Estadístico I,2,
M3,4,Análisis Estadístico I,2,
M3,5,Análisis Estadístico I,2,
M3,6,Análisis Estadístico I,2,
M3,7,Análisis Estadístico I,2,
M3,8,Análisis Estadístico I,2,
M3,9,Análisis Estadístico I,2,
M3,10,Análisis Estadístico I,2,
M3,11,Análisis Estadístico I,2,
M3,12,Análisis Estadístico I,2,
M4,1,Análisis Estadístico I,2,
M4,2,Análisis Estadístico I,2,
M4,3,Análisis Estadístico I,2,
M4,4,Análisis Estadístico I,2,
M4,5,Análisis Estadístico I,2,
M4,6,Análisis Estadístico I,2,
M4,7,Análisis Estadístico I,2,
M4,8,Análisis Estadístico I,2,
D1,1,Análisis Estadístico I,2,
D1,2,Análisis Estadístico I,2,
D1,3,Análisis Estadístico I,2,
D1,4,Análisis Estadístico I,2,
D1,5,Análisis Estadístico I,2,
D1,6,Análisis Estadístico I,2,
D1,7,Análisis Estadístico I,2,
D1,8,Análisis Estadístico I,2,
D1,9,Análisis Estadístico I,2,
D1,10,Análisis Estadístico I,2,
D1,11,Análisis Estadístico I,2,
D1,12,Análisis Estadístico I,2,
D1,13,Análisis Estadístico I,2,
D1,14,Análisis Estadístico I,2,
D1,15,Análisis Estadístico I,2,
D1,16,Análisis Estadístico I,2,
D1,17,Análisis Estadístico I,2,
D1,18,Análisis Estadístico I,2,
D1,19,Análisis Estadístico I,2,
D1,20,Análisis Estadístico I,2,
D1,21,Análisis Estadístico I,2,
D1,22,Análisis Estadístico I,2,
D1,23,Análisis Estadístico I,2,
D1,24,Análisis Estadístico I,2,
D1,25,Análisis Estadístico I,2,
D1,26,Análisis Estadístico I,2,
D1,27,Análisis Estadístico I,2,
D1,28,Análisis Estadístico I,2,
D1,29,Análisis Estadístico I,2,
D1,30,Análisis Estadístico I,2,
D1,31,Análisis Estadístico I,2,
D1,32,Análisis Estadístico I,2,
D1,33,Análisis Estadístico I,2,
D1,34,Análisis Estadístico I,2,
D1,35,Análisis Estadístico I,2,
D1,36,Análisis Estadístico I,2,
D1,37,Análisis Estadístico I,2,
D1,38,Análisis Estadístico I,2,
D1,39,Análisis Estadístico I,2,
D1,40,Análisis Estadístico I,2,
D1,41,Análisis Estadístico I,2,
D1,42,Análisis Estadístico I,2,
D1,43,Análisis Estadístico I,2,
D1,44,Análisis Estadístico I,2,
D1,45,Análisis Estadístico I,2,
D1,46,Análisis Estadístico I,2,
D2,1,Análisis Estadístico I,2,3.0
D2,2,Análisis Estadístico I,2,4.0
D2,3,Análisis Estadístico I,2,2.0
D2,4,Análisis Estadístico I,2,4.0
D3,1,Análisis Estadístico I,2,
D3,2,Análisis Estadístico I,2,
D3,3,Análisis Estadístico I,2,
D3,4,Análisis Estadístico I,2,
D3,5,Análisis Estadístico I,2,
D4,1,Análisis Estadístico I,2,
D4,2,Análisis Estadístico I,2,
D4,3,Análisis Estadístico I,2,
D4,4,Análisis Estadístico I,2,
D4,5,Análisis Estadístico I,2,
C1,1,Análisis Estadístico I,2,
C1,2,Análisis Estadístico I,2,
C1,3,Análisis Estadístico I,2,
C1,4,Análisis Estadístico I,2,
C1,5,Análisis Estadístico I,2,
C1,6,Análisis Estadístico I,2,
C1,7,Análisis Estadístico I,2,
C1,8,Análisis Estadístico I,2,
C1,9,Análisis Estadístico I,2,
C1,10,Análisis Estadístico I,2,
C1,11,Análisis Estadístico I,2,
C1,12,Análisis Estadístico I,2,
C1,13,Análisis Estadístico I,2,
C1,14,Análisis Estadístico I,2,
C1,15,Análisis Estadístico I,2,
C1,16,Análisis Estadístico I,2,
C1,17,Análisis Estadístico I,2,
C1,18,Análisis Estadístico I,2,
C1,19,Análisis Estadístico I,2,
C1,20,Análisis Estadístico I,2,
C1,21,Análisis Estadístico I,2,
C1,22,Análisis Estadístico I,2,
C1,23,Análisis Estadístico I,2,
C1,24,Análisis Estadístico I,2,
C1,25,Análisis Estadístico I,2,
C1,26,Análisis Estadístico I,2,
C1,27,Análisis Estadístico I,2,
C1,28,Análisis Estadístico I,2,
C1,29,Análisis Estadístico I,2,
C1,30,Análisis Estadístico I,2,
C1,31,Análisis Estadístico I,2,
C1,32,Análisis Estadístico I,2,
C1,33,Análisis Estadístico I,2,
C1,34,Análisis Estadístico I,2,
C1,35,Análisis Estadístico I,2,
C1,36,Análisis Estadístico I,2,
C1,37,Análisis Estadístico I,2,
C1,38,Análisis Estadístico I,2,
C1,39,Análisis Estadístico I,2,
C1,40,Análisis Estadístico I,2,
C1,41,Análisis Estadístico I,2,
C1,42,Análisis Estadístico I,2,
C1,43,Análisis Estadístico I,2,
C1,44,Análisis Estadístico I,2,
C1,45,Análisis Estadístico I,2,
C1,46,Análisis Estadístico I,2,
C1,47,Análisis Estadístico I,2,
C1,48,Análisis Estadístico I,2,
C1,49,Análisis Estadístico I,2,
C1,50,Análisis Estadístico I,2,
C1,51,Análisis Estadístico I,2,
C1,52,Análisis Estadístico I,2,
C1,53,Análisis Estadístico I,2,
C1,54,Análisis Estadístico I,2,
C1,55,Análisis Estadístico I,2,
C1,56,Análisis Estadístico I,2,
C1,57,Análisis Estadístico I,2,
C1,58,Análisis Estadístico I,2,
C1,59,Análisis Estadístico I,2,
C1,60,Análisis Estadístico I,2,
C1,61,Análisis Estadístico I,2,
C1,62,Análisis Estadístico I,2,
C1,63,Análisis Estadístico I,2,
C1,64,Análisis Estadístico I,2,
C1,65,Análisis Estadístico I,2,
C1,66,Análisis Estadístico I,2,
C1,67,Análisis Estadístico I,2,
C1,68,Análisis Estadístico I,2,
C1,69,Análisis Estadístico I,2,
C1,70,Análisis Estadístico I,2,
C1,71,Análisis Estadístico I,2,
C1,72,Análisis Estadístico I,2,
C1,73,Análisis Estadístico I,2,
C1,74,Análisis Estadístico I,2,
C1,75,Análisis Estadístico I,2,
C1,76,Análisis Estadístico I,2,
C1,77,Análisis Estadístico I,2,
C1,78,Análisis Estadístico I,2,
C1,79,Análisis Estadístico I,2,
C1,80,Análisis Estadístico I,2,
C1,81,Análisis Estadístico I,2,
C1,82,Análisis Estadístico I,2,
C1,83,Análisis Estadístico I,2,
C1,84,Análisis Estadístico I,2,
C1,85,Análisis Estadístico I,2,
C1,86,Análisis Estadístico I,2,
C1,87,Análisis Estadístico I,2,
C1,88,Análisis Estadístico I,2,
C1,89,Análisis Estadístico I,2,
C1,90,Análisis Estadístico I,2,
C1,91,Análisis Estadístico I,2,
C1,92,Análisis Estadístico I,2,
C1,93,Análisis Estadístico I,2,
C1,94,Análisis Estadístico I,2,
C1,95,Análisis Estadístico I,2,
C1,96,Análisis Estadístico I,2,
C1,97,Análisis Estadístico I,2,
C1,98,Análisis Estadístico I,2,
C1,99,Análisis Estadístico I,2,
C1,100,Análisis Estadístico I,2,
C1,101,Análisis Estadístico I,2,
C1,102,Análisis Estadístico I,2,
C1,103,Análisis Estadístico I,2,
C1,104,Análisis Estadístico I,2,
C1,105,Análisis Estadístico I,2,
C1,106,Análisis Estadístico I,2,
C1,107,Análisis Estadístico I,2,
C1,108,Análisis Estadístico I,2,
C1,109,Análisis Estadístico I,2,
C1,110,Análisis Estadístico I,2,
C1,111,Análisis Estadístico I,2,
C1,112,Análisis Estadístico I,2,
C1,113,Análisis Estadístico I,2,
C1,114,Análisis Estadístico I,2,
C1,115,Análisis Estadístico I,2,
C1,116,Análisis Estadístico I,2,
C1,117,Análisis Estadístico I,2,
C1,118,Análisis Estadístico I,2,
C1,119,Análisis Estadístico I,2,
C1,120,Análisis Estadístico I,2,
C1,121,Análisis Estadístico I,2,
C1,122,Análisis Estadístico I,2,
C1,123,Análisis Estadístico I,2,
C1,124,Análisis Estadístico I,2,
C1,125,Análisis Estadístico I,2,
C1,126,Análisis Estadístico I,2,
C1,127,Análisis Estadístico I,2,
C1,128,Análisis Estadístico I,2,
C1,129,Análisis Estadístico I,2,
C1,130,Análisis Estadístico I,2,
C1,131,Análisis Estadístico I,2,
C1,132,Análisis Estadístico I,2,
C1,133,Análisis Estadístico I,2,
C1,134,Análisis Estadístico I,2,
C1,135,Análisis Estadístico I,2,
C1,136,Análisis Estadístico I,2,
C1,137,Análisis Estadístico I,2,
C1,138,Análisis Estadístico I,2,
C1,139,Análisis Estadístico I,2,
C1,140,Análisis Estadístico I,2,
C1,141,Análisis Estadístico I,2,
C1,142,Análisis Estadístico I,2,
C1,143,Análisis Estadístico I,2,
C2,1,Análisis Estadístico I,2,
C2,2,Análisis Estadístico I,2,
C2,3,Análisis Estadístico I,2,
C2,4,Análisis Estadístico I,2,
C2,5,Análisis Estadístico I,2,
C2,6,Análisis Estadístico I,2,
C2,7,Análisis Estadístico I,2,
C2,8,Análisis Estadístico I,2,
C2,9,Análisis Estadístico I,2,
C2,10,Análisis Estadístico I,2,
C2,11,Análisis Estadístico I,2,
C2,12,Análisis Estadístico I,2,
C2,13,Análisis Estadístico I,2,
C2,14,Análisis Estadístico I,2,
C2,15,Análisis Estadístico I,2,
C2,16,Análisis Estadístico I,2,
C2,17,Análisis Estadístico I,2,
C2,18,Análisis Estadístico I,2,
C2,19,Análisis Estadístico I,2,
C2,20,Análisis Estadístico I,2,
C2,21,Análisis Estadístico I,2,
C2,22,Análisis Estadístico I,2,
C2,23,Análisis Estadístico I,2,
C2,24,Análisis Estadístico I,2,
C2,25,Análisis Estadístico I,2,
C2,26,Análisis Estadístico I,2,
C2,27,Análisis Estadístico I,2,
C2,28,Análisis Estadístico I,2,
C2,29,Análisis Estadístico I,2,
C2,30,Análisis Estadístico I,2,
C2,31,Análisis Estadístico I,2,
C2,32,Análisis Estadístico I,2,
C2,33,Análisis Estadístico I,2,
C2,34,Análisis Estadístico I,2,
C2,35,Análisis Estadístico I,2,
C2,36,Análisis Estadístico I,2,
C2,37,Análisis Estadístico I,2,
C2,38,Análisis Estadístico I,2,
C2,39,Análisis Estadístico I,2,
C2,40,Análisis Estadístico I,2,
C2,41,Análisis Estadístico I,2,
C2,42,Análisis Estadístico I,2,
C2,43,Análisis Estadístico I,2,
C2,44,Análisis Estadístico I,2,
C2,45,Análisis Estadístico I,2,
C2,46,Análisis Estadístico I,2,
C2,47,Análisis Estadístico I,2,
C2,48,Análisis Estadístico I,2,
C2,49,Análisis Estadístico I,2,
C2,50,Análisis Estadístico I,2,
C2,51,Análisis Estadístico I,2,
C2,52,Análisis Estadístico I,2,
C2,53,Análisis Estadístico I,2,
C2,54,Análisis Estadístico I,2,
C2,55,Análisis Estadístico I,2,
C2,56,Análisis Estadístico I,2,
C2,57,Análisis Estadístico I,2,
C2,58,Análisis Estadístico I,2,
C2,59,Análisis Estadístico I,2,
C2,60,Análisis Estadístico I,2,
C2,61,Análisis Estadístico I,2,
C2,62,Análisis Estadístico I,2,
C2,63,Análisis Estadístico I,2,
C2,64,Análisis Estadístico I,2,
C2,65,Análisis Estadístico I,2,
C2,66,Análisis Estadístico I,2,
C2,67,Análisis Estadístico I,2,
C2,68,Análisis Estadístico I,2,
C2,69,Análisis Estadístico I,2,
C2,70,Análisis Estadístico I,2,
C2,71,Análisis Estadístico I,2,
C2,72,Análisis Estadístico I,2,
C2,73,Análisis Estadístico I,2,
C2,74,Análisis Estadístico I,2,
C2,75,Análisis Estadístico I,2,
C2,76,Análisis Estadístico I,2,
C2,77,Análisis Estadístico I,2,
C2,78,Análisis Estadístico I,2,
C2,79,Análisis Estadístico I,2,
C2,80,Análisis Estadístico I,2,
C2,81,Análisis Estadístico I,2,
C2,82,Análisis Estadístico I,2,
C2,83,Análisis Estadístico I,2,
C2,84,Análisis Estadístico I,2,
C2,85,Análisis Estadístico I,2,
C3,1,Análisis Estadístico I,2,
C3,2,Análisis Estadístico I,2,
C3,3,Análisis Estadístico I,2,
C3,4,Análisis Estadístico I,2,
C3,5,Análisis Estadístico I,2,
C3,6,Análisis Estadístico I,2,
C3,7,Análisis Estadístico I,2,
C3,8,Análisis Estadístico I,2,
C3,9,Análisis Estadístico I,2,
C3,10,Análisis Estadístico I,2,
C3,11,Análisis Estadístico I,2,
C3,12,Análisis Estadístico I,2,
C3,13,Análisis Estadístico I,2,
